variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines	GENOME	prediction_quality
chr2_127418121_127418835	-1.059	0.106	chr2	127418121	127418835	CTCF	25.0	12.0	25	CTCF	691.5	642.321	691.5	714	2132	1	HepG2	good
chr2_127644101_127644310	-1.017	-0.099	chr2	127644101	127644310	CTCF	83.0	41.0	83	CTCF	2668.066	2858.0	2858.0	209	2133	1	HepG2	good
chr2_127644101_127644310	-1.017	-0.099	chr2	127644101	127644310	CTCF	83.0	41.0	83	CTCF	2668.066	2858.0	2858.0	209	2133	0	HepG2	bad
chr2_127649769_127649995	-1.202	-0.037	chr2	127649769	127649995	CTCF	191.0	83.0	191	CTCF	7450.029	7644.0	7644.0	226	2134	0	HepG2	bad
chr2_127701383_127701553	-1.436	0.008	chr2	127701383	127701553	CTCF	46.0	17.0	46	CTCF	1343.0	1336.006	1343.0	170	2135	0	HepG2	bad
chr2_128172301_128172510	-1.08	-0.038	chr2	128172301	128172510	CTCF	74.0	35.0	74	CTCF	3385.526	3476.5	3476.5	209	2137	0	HepG2	bad
chr2_129397301_129397453	-1.096	-0.085	chr2	129397301	129397453	CTCF	109.0	51.0	109	CTCF	6086.062	6456.0	6456.0	152	2140	0	HepG2	bad
chr2_129885871_129886080	-1.692	0.067	chr2	129885871	129886080	CTCF	42.0	13.0	42	CTCF	3485.0	3327.546	3485.0	209	2141	0	HepG2	bad
chr2_129936516_129936578	3.273	0.036	chr2	129936516	129936578	CTCF	15.0	145.0	145	CTCF	6748.5	6580.523	6748.5	62	2142	0	HepG2	bad
chr2_131394701_131394910	-1.807	-0.002	chr2	131394701	131394910	CTCF	28.0	8.0	28	CTCF	2660.002	2663.0	2663.0	209	2147	0	HepG2	bad
chr2_131413305_131413369	1.83	0.06	chr2	131413305	131413369	CTCF	36.0	128.0	128	CTCF	7519.0	7215.037	7519.0	64	2148	0	HepG2	bad
chr2_131682071_131682999	-6.087	-0.047	chr2	131682071	131682999	CTCF	136.0	2.0	136	CTCF	680.532	703.0	703.0	928	2150	0	HepG2	bad
chr2_135004347_135004499	-1.249	0.026	chr2	135004347	135004499	CTCF	183.0	77.0	183	CTCF	11310.0	11110.018	11310.0	152	2153	0	HepG2	bad
chr2_136737241_136737450	-1.178	-0.089	chr2	136737241	136737450	CTCF	43.0	19.0	43	CTCF	1968.06	2093.5	2093.5	209	2155	0	HepG2	bad
chr2_137910458_137911182	-2.503	-0.072	chr2	137910458	137911182	CTCF	68.0	12.0	68	CTCF	1867.05	1963.0	1963.0	724	2157	0	HepG2	bad
chr2_138846403_138846477	1.078	0.116	chr2	138846403	138846477	CTCF_ENCSR000DRZ	9.0	19.0	19	CTCF	7314.0	6750.075	7314.0	74	489	1	GM12878	good
chr2_140696415_140697355	-1.222	0.022	chr2	140696415	140697355	CTCF	28.0	12.0	28	CTCF	859.062	845.828	859.0625	940	2158	0	HepG2	bad
chr2_140964473_140964617	6.755	-0.017	chr2	140964473	140964617	CTCF	1.0	108.0	108	CTCF	4243.011	4292.0	4292.0	144	2159	0	HepG2	bad
chr2_141399423_141399621	1.807	-0.024	chr2	141399423	141399621	CTCF_ENCSR000DRZ	6.0	21.0	21	CTCF	3157.516	3210.5	3210.5	198	490	0	GM12878	bad
chr2_143284211_143284291	-1.068	-0.02	chr2	143284211	143284291	CTCF	65.0	31.0	65	CTCF	5413.016	5488.0	5488.0	80	2160	0	HepG2	bad
chr2_145752348_145752902	-1.313	-0.052	chr2	145752348	145752902	CTCF	159.0	64.0	159	CTCF	926.036	960.0	960.0	554	2161	0	HepG2	bad
chr2_148020392_148021112	-1.263	0.005	chr2	148020392	148021112	CTCF	36.0	15.0	36	CTCF	2454.0	2446.003	2454.0	720	2164	0	HepG2	bad
chr2_149037911_149038511	-1.237	0.065	chr2	149037911	149038511	CTCF	33.0	14.0	33	CTCF	908.0	868.044	908.0	600	2166	0	HepG2	bad
chr2_149561312_149561696	-6.209	-0.001	chr2	149561312	149561696	CTCF	74.0	1.0	74	CTCF	4202.999	4205.0	4205.0	384	2167	0	HepG2	bad
chr2_151409748_151409974	-1.112	-0.007	chr2	151409748	151409974	CTCF	67.0	31.0	67	CTCF	1739.005	1748.0	1748.0	226	2170	0	HepG2	bad
chr2_152175559_152176351	-1.441	0.004	chr2	152175559	152176351	CTCF_ENCSR000AKB	19.0	7.0	19	CTCF	1445.0	1441.003	1445.0	792	295	0	GM12878	bad
chr2_158045508_158045574	-1.159	0.028	chr2	158045508	158045574	CTCF	172.0	77.0	172	CTCF	3442.0	3376.022	3442.0	66	2177	0	HepG2	bad
chr2_159807587_159807705	-1.046	-0.005	chr2	159807587	159807705	CTCF	95.0	46.0	95	CTCF	7970.002	7998.0	7998.0	118	2180	0	HepG2	bad
chr2_164620555_164622069	-1.078	-0.004	chr2	164620555	164622069	CTCF	19.0	9.0	19	CTCF	267.753	268.5	268.5	1514	2184	0	HepG2	bad
chr2_164992807_164993283	2.375	0.053	chr2	164992807	164993283	CTCF	16.0	83.0	83	CTCF	4441.0	4282.034	4441.0	476	2187	0	HepG2	bad
chr2_167292908_167293098	-1.222	0.006	chr2	167292908	167293098	CTCF	21.0	9.0	21	CTCF	1425.0	1419.004	1425.0	190	2189	0	HepG2	bad
chr2_169109899_169110031	-1.389	-0.015	chr2	169109899	169110031	CTCF	144.0	55.0	144	CTCF	9444.013	9540.0	9540.0	132	2193	0	HepG2	bad
chr2_170816771_170816980	-1.503	-0.017	chr2	170816771	170816980	CTCF	17.0	6.0	17	CTCF	983.512	995.5	995.5	209	2199	0	HepG2	bad
chr2_171811278_171811418	-1.889	0.015	chr2	171811278	171811418	CTCF	137.0	37.0	137	CTCF	3313.0	3278.511	3313.0	140	2202	0	HepG2	bad
chr2_172462001_172462810	-1.07	0.007	chr2	172462001	172462810	CTCF	21.0	10.0	21	CTCF	2410.0	2398.005	2410.0	809	2205	0	HepG2	bad
chr2_173402493_173402633	-1.18	0.001	chr2	173402493	173402633	CTCF	213.0	94.0	213	CTCF	9113.0	9109.001	9113.0	140	2209	0	HepG2	bad
chr2_17470906_17471122	-7.066	0.047	chr2	17470906	17471122	CTCF	134.0	1.0	134	CTCF	6758.0	6541.032	6758.0	216	2213	0	HepG2	bad
chr2_175030593_175031447	-1.055	0.024	chr2	175030593	175031447	CTCF	214.0	103.0	214	CTCF	752.0	739.516	752.0	854	2214	0	HepG2	bad
chr2_176088160_176088692	-1.115	0.022	chr2	176088160	176088692	CTCF	78.0	36.0	78	CTCF	1444.5	1422.515	1444.5	532	2216	0	HepG2	bad
chr2_176140526_176140890	-2.198	0.001	chr2	176140526	176140890	CTCF	367.0	80.0	367	CTCF	9402.0	9397.998	9402.0	364	2217	0	HepG2	bad
chr2_177029631_177029840	-1.678	-1.384	chr2	177029631	177029840	CTCF_ENCSR000DKV	16.0	5.0	16	CTCF	1484.117	3872.5	3872.5	209	676	1	GM12878	good
chr2_178376081_178376290	1.585	1.211	chr2	178376081	178376290	CTCF	6.0	18.0	18	CTCF	660.5	285.318	660.5	209	2221	1	HepG2	good
chr2_178796192_178796308	-1.28	0.0	chr2	178796192	178796308	CTCF	17.0	7.0	17	CTCF	3357.0	3357.0	3357.0	116	2222	0	HepG2	bad
chr2_179842637_179842699	1.363	0.026	chr2	179842637	179842699	CTCF_ENCSR000DKV	7.0	18.0	18	CTCF	6012.0	5906.017	6012.0	62	677	0	GM12878	bad
chr2_18117782_18117896	1.354	0.453	chr2	18117782	18117896	CTCF_ENCSR000DKV	9.0	23.0	23	CTCF	10007.0	7312.268	10007.0	114	678	1	GM12878	good
chr2_18178870_18179026	2.322	1.843	chr2	18178870	18179026	CTCF	20.0	100.0	100	CTCF	7292.0	2032.221	7292.0	156	2224	1	HepG2	good
chr2_183038455_183038563	-1.138	0.047	chr2	183038455	183038563	CTCF_ENCSR000DKV	22.0	10.0	22	CTCF	8294.0	8027.039	8294.0	108	680	0	GM12878	bad
chr2_18378181_18378289	-1.234	-0.019	chr2	18378181	18378289	CTCF	127.0	54.0	127	CTCF	7818.007	7920.0	7920.0	108	2226	0	HepG2	bad
chr2_187138385_187138497	-1.119	0.021	chr2	187138385	187138497	CTCF	63.0	29.0	63	CTCF	4129.5	4069.517	4129.5	112	2228	0	HepG2	bad
chr2_187461890_187462146	-2.0	-0.021	chr2	187461890	187462146	CTCF	20.0	5.0	20	CTCF	739.015	750.0	750.0	256	2229	0	HepG2	bad
chr2_188983566_188983704	-0.082	1.512	chr2	188983566	188983704	CTCF	36.0	34.0	36	CTCF	2293.0	803.9	2293.0	138	2233	1	HepG2	good
chr2_189441004_189441596	-1.737	0.002	chr2	189441004	189441596	CTCF	20.0	6.0	20	CTCF	828.5	827.501	828.5	592	2234	0	HepG2	bad
chr2_189466813_189466937	-4.672	0.034	chr2	189466813	189466937	CTCF	51.0	2.0	51	CTCF	4757.0	4647.021	4757.0	124	2235	0	HepG2	bad
chr2_189784035_189784589	-1.322	0.015	chr2	189784035	189784589	CTCF	30.0	12.0	30	CTCF	1110.0	1098.51	1110.0	554	2238	0	HepG2	bad
chr2_191218450_191218554	-1.243	-0.059	chr2	191218450	191218554	CTCF	168.0	71.0	168	CTCF	6785.036	7070.0	7070.0	104	2243	0	HepG2	bad
chr2_196799078_196800094	-1.544	-0.005	chr2	196799078	196800094	CTCF	70.0	24.0	70	CTCF	308.753	309.75	309.75	1016	2254	0	HepG2	bad
chr2_196850012_196850226	3.138	3.975	chr2	196850012	196850226	CTCF	5.0	44.0	44	CTCF	3938.5	250.436	3938.5	214	2255	1	HepG2	good
chr2_19863340_19863960	-1.25	0.014	chr2	19863340	19863960	CTCF	157.0	66.0	157	CTCF	5296.0	5245.009	5296.0	620	2256	0	HepG2	bad
chr2_199488922_199489098	-1.165	-0.013	chr2	199488922	199489098	CTCF	74.0	33.0	74	CTCF	7120.016	7186.0	7186.0	176	2258	0	HepG2	bad
chr2_200303069_200303275	-1.322	0.016	chr2	200303069	200303275	CTCF	20.0	8.0	20	CTCF	693.5	686.011	693.5	206	2261	0	HepG2	bad
chr2_200306310_200306804	-1.737	0.003	chr2	200306310	200306804	CTCF	50.0	15.0	50	CTCF	1120.0	1118.002	1120.0	494	2262	0	HepG2	bad
chr2_201558217_201558853	-1.874	-0.015	chr2	201558217	201558853	CTCF	33.0	9.0	33	CTCF	244.26	246.75	246.75	636	2266	0	HepG2	bad
chr2_202032551_202032760	0.263	1.308	chr2	202032551	202032760	CTCF	20.0	24.0	24	CTCF	1656.0	668.596	1656.0	209	2267	1	HepG2	good
chr2_205766878_205767062	-1.363	-0.002	chr2	205766878	205767062	CTCF	108.0	42.0	108	CTCF	7346.003	7354.0	7354.0	184	2271	0	HepG2	bad
chr2_205948139_205948303	-1.23	-0.001	chr2	205948139	205948303	CTCF	122.0	52.0	122	CTCF	7742.002	7750.0	7750.0	164	2273	0	HepG2	bad
chr2_206502811_206503020	-2.939	-2.156	chr2	206502811	206503020	CTCF	23.0	3.0	23	CTCF	221.026	985.0	985.0	209	2275	1	HepG2	good
chr2_20684773_20685013	-2.415	-0.095	chr2	20684773	20685013	CTCF	16.0	3.0	16	CTCF	549.563	587.0	587.0	240	2277	0	HepG2	bad
chr2_207847977_207848141	-1.469	-0.033	chr2	207847977	207848141	CTCF	36.0	13.0	36	CTCF	768.023	786.0	786.0	164	2279	0	HepG2	bad
chr2_209425640_209425720	-1.524	-0.033	chr2	209425640	209425720	CTCF	23.0	8.0	23	CTCF	3102.523	3173.5	3173.5	80	2281	0	HepG2	bad
chr2_213151533_213152849	-1.17	-0.009	chr2	213151533	213152849	CTCF	45.0	20.0	45	CTCF	496.006	499.0	499.0	1316	2285	0	HepG2	bad
chr2_213153725_213153905	-1.657	0.001	chr2	213153725	213153905	CTCF	82.0	26.0	82	CTCF	6463.0	6457.0	6463.0	180	2286	0	HepG2	bad
chr2_214808932_214809068	-1.585	-0.053	chr2	214808932	214809068	CTCF	18.0	6.0	18	CTCF	453.036	470.0	470.0	136	2288	0	HepG2	bad
chr2_215002518_215002956	-7.087	-0.002	chr2	215002518	215002956	CTCF	136.0	1.0	136	CTCF	4644.252	4651.5	4651.5	438	2289	0	HepG2	bad
chr2_215311910_215312102	-2.155	0.079	chr2	215311910	215312102	CTCF	49.0	11.0	49	CTCF	1586.5	1502.053	1586.5	192	2290	0	HepG2	bad
chr2_215793855_215794417	-1.585	-0.011	chr2	215793855	215794417	CTCF	18.0	6.0	18	CTCF	462.758	466.25	466.25	562	2291	0	HepG2	bad
chr2_216404133_216404259	-1.011	0.031	chr2	216404133	216404259	CTCF	133.0	66.0	133	CTCF	6780.0	6636.017	6780.0	126	2293	1	HepG2	good
chr2_216404133_216404259	-1.011	0.031	chr2	216404133	216404259	CTCF	133.0	66.0	133	CTCF	6780.0	6636.017	6780.0	126	2293	0	HepG2	bad
chr2_216412234_216412584	-1.837	0.024	chr2	216412234	216412584	CTCF	25.0	7.0	25	CTCF	516.5	508.016	516.5	350	2294	0	HepG2	bad
chr2_218260701_218261110	-1.193	-0.059	chr2	218260701	218261110	CTCF	48.0	21.0	48	CTCF	454.04	473.0	473.0	409	2298	0	HepG2	bad
chr2_218322861_218323315	-1.854	-0.02	chr2	218322861	218323315	CTCF	47.0	13.0	47	CTCF	1010.014	1024.0	1024.0	454	2301	0	HepG2	bad
chr2_218398131_218398340	-1.737	-0.002	chr2	218398131	218398340	CTCF	30.0	9.0	30	CTCF	1314.002	1316.0	1316.0	209	2302	0	HepG2	bad
chr2_218399421_218399630	-1.222	-0.031	chr2	218399421	218399630	CTCF	28.0	12.0	28	CTCF	1336.021	1365.0	1365.0	209	2303	0	HepG2	bad
chr2_218979936_218980444	-1.16	-0.001	chr2	218979936	218980444	CTCF	105.0	47.0	105	CTCF	6717.998	6722.0	6722.0	508	2307	0	HepG2	bad
chr2_219211371_219211780	4.7	-0.027	chr2	219211371	219211780	CTCF	1.0	26.0	26	CTCF	778.018	792.5	792.5	409	2312	0	HepG2	bad
chr2_219498486_219499022	-1.087	-0.008	chr2	219498486	219499022	CTCF	17.0	8.0	17	CTCF	1440.007	1448.0	1448.0	536	2317	0	HepG2	bad
chr2_219509732_219510598	-1.248	-0.001	chr2	219509732	219510598	CTCF	38.0	16.0	38	CTCF	5880.998	5884.0	5884.0	866	2318	0	HepG2	bad
chr2_219543785_219544051	-1.716	-0.012	chr2	219543785	219544051	CTCF	23.0	7.0	23	CTCF	1248.008	1258.0	1258.0	266	2319	0	HepG2	bad
chr2_227325002_227325816	-1.585	-0.005	chr2	227325002	227325816	CTCF	108.0	36.0	108	CTCF	538.504	540.5	540.5	814	2325	0	HepG2	bad
chr2_227658403_227658499	1.064	0.015	chr2	227658403	227658499	CTCF_ENCSR000AKB	11.0	23.0	23	CTCF	10056.0	9952.005	10056.0	96	305	0	GM12878	bad
chr2_227658403_227658499	1.027	0.015	chr2	227658403	227658499	CTCF_ENCSR000DKV	26.0	53.0	53	CTCF	10056.0	9952.005	10056.0	96	700	0	GM12878	bad
chr2_227939688_227939778	-1.558	-0.026	chr2	227939688	227939778	CTCF	162.0	55.0	162	CTCF	5647.022	5749.0	5749.0	90	2326	0	HepG2	bad
chr2_230202740_230203790	2.585	0.01	chr2	230202740	230203790	CTCF_ENCSR000DKV	4.0	24.0	24	CTCF	446.5	443.507	446.5	1050	704	0	GM12878	bad
chr2_231037301_231037510	-1.644	-0.019	chr2	231037301	231037510	CTCF	25.0	8.0	25	CTCF	672.512	681.25	681.25	209	2329	0	HepG2	bad
chr2_231052151_231052360	-1.441	0.059	chr2	231052151	231052360	CTCF	19.0	7.0	19	CTCF	798.0	766.04	798.0	209	2330	0	HepG2	bad
chr2_231056402_231056962	-4.17	-0.002	chr2	231056402	231056962	CTCF	36.0	2.0	36	CTCF	3465.003	3471.0	3471.0	560	2331	0	HepG2	bad
chr2_231056456_231056812	2.379	0.0	chr2	231056456	231056812	CTCF_ENCSR000AKB	5.0	26.0	26	CTCF	11486.0	11486.0	11486.0	356	307	0	GM12878	bad
chr2_231056456_231056812	2.17	0.0	chr2	231056456	231056812	CTCF_ENCSR000DKV	4.0	18.0	18	CTCF	11486.0	11486.0	11486.0	356	705	0	GM12878	bad
chr2_231198373_231198979	-1.926	-0.019	chr2	231198373	231198979	CTCF	19.0	5.0	19	CTCF	685.513	694.5	694.5	606	2334	0	HepG2	bad
chr2_231414121_231414330	-1.115	-0.034	chr2	231414121	231414330	CTCF	26.0	12.0	26	CTCF	699.273	716.0	716.0	209	2335	0	HepG2	bad
chr2_232327200_232327338	5.672	0.079	chr2	232327200	232327338	CTCF	2.0	102.0	102	CTCF	9418.0	8916.052	9418.0	138	2338	0	HepG2	bad
chr2_232432761_232432970	-4.57	-0.066	chr2	232432761	232432970	CTCF	95.0	4.0	95	CTCF	3208.042	3358.0	3358.0	209	2339	0	HepG2	bad
chr2_232439654_232440306	-1.28	0.022	chr2	232439654	232440306	CTCF	34.0	14.0	34	CTCF	7900.0	7780.016	7900.0	652	2340	0	HepG2	bad
chr2_232440631_232440839	-1.8	0.0	chr2	232440631	232440839	CTCF	296.0	85.0	296	CTCF	9738.0	9738.0	9738.0	208	2341	0	HepG2	bad
chr2_232605914_232606490	-1.233	-0.001	chr2	232605914	232606490	CTCF_ENCSR000AKB	47.0	20.0	47	CTCF	10349.997	10354.0	10354.0	576	309	0	GM12878	bad
chr2_232605914_232606490	-1.11	-0.001	chr2	232605914	232606490	CTCF_ENCSR000DRZ	41.0	19.0	41	CTCF	10349.997	10354.0	10354.0	576	515	0	GM12878	bad
chr2_233711567_233711665	-2.459	0.055	chr2	233711567	233711665	CTCF_ENCSR000DKV	33.0	6.0	33	CTCF	12106.0	11656.039	12106.0	98	711	0	GM12878	bad
chr2_233711567_233711665	-2.0	0.055	chr2	233711567	233711665	CTCF_ENCSR000DRZ	36.0	9.0	36	CTCF	12106.0	11656.039	12106.0	98	516	0	GM12878	bad
chr2_237132972_237133064	-1.233	-0.089	chr2	237132972	237133064	CTCF	134.0	57.0	134	CTCF	4251.058	4522.0	4522.0	92	2360	0	HepG2	bad
chr2_237512860_237513100	-5.931	-0.006	chr2	237512860	237513100	CTCF	61.0	1.0	61	CTCF	12004.0	12056.0	12056.0	240	2361	0	HepG2	bad
chr2_237858495_237858563	-1.222	-0.047	chr2	237858495	237858563	CTCF_ENCSR000DKV	35.0	15.0	35	CTCF	9527.033	9845.0	9845.0	68	713	0	GM12878	bad
chr2_238234244_238234750	-1.082	-0.008	chr2	238234244	238234750	CTCF	36.0	17.0	36	CTCF	561.005	564.0	564.0	506	2370	0	HepG2	bad
chr2_238426645_238427089	-1.051	-0.071	chr2	238426645	238427089	CTCF	29.0	14.0	29	CTCF	750.048	788.0	788.0	444	2371	1	HepG2	good
chr2_238426645_238427089	-1.051	-0.071	chr2	238426645	238427089	CTCF	29.0	14.0	29	CTCF	750.048	788.0	788.0	444	2371	0	HepG2	bad
chr2_238560336_238560462	-1.16	0.0	chr2	238560336	238560462	CTCF	143.0	64.0	143	CTCF	3998.0	3998.0	3998.0	126	2372	0	HepG2	bad
chr2_238573444_238573572	-1.246	0.03	chr2	238573444	238573572	CTCF	204.0	86.0	204	CTCF	6250.0	6121.026	6250.0	128	2373	0	HepG2	bad
chr2_239397185_239397425	-1.041	0.117	chr2	239397185	239397425	CTCF	72.0	35.0	72	CTCF	2022.5	1865.577	2022.5	240	2375	1	HepG2	good
chr2_240232788_240233628	-1.018	0.013	chr2	240232788	240233628	CTCF	81.0	40.0	81	CTCF	3034.0	3006.012	3034.0	840	2381	0	HepG2	bad
chr2_240560526_240561502	-1.672	0.0	chr2	240560526	240561502	CTCF	51.0	16.0	51	CTCF	1041.0	1041.0	1041.0	976	2384	0	HepG2	bad
chr2_24083592_24084962	-4.459	0.022	chr2	24083592	24084962	CTCF_ENCSR000DKV	22.0	1.0	22	CTCF	466.5	459.515	466.5	1370	717	0	GM12878	bad
chr2_240914214_240914744	-1.375	-0.021	chr2	240914214	240914744	CTCF	236.0	91.0	236	CTCF	1902.015	1930.0	1930.0	530	2391	0	HepG2	bad
chr2_24123192_24123856	-1.222	-0.034	chr2	24123192	24123856	CTCF	21.0	9.0	21	CTCF	975.522	998.5	998.5	664	2394	0	HepG2	bad
chr2_25362095_25362251	-1.495	0.017	chr2	25362095	25362251	CTCF	124.0	44.0	124	CTCF	8664.0	8560.016	8664.0	156	2406	0	HepG2	bad
chr2_25878325_25878785	-1.064	0.058	chr2	25878325	25878785	CTCF	46.0	22.0	46	CTCF	759.0	729.04	759.0	460	2408	0	HepG2	bad
chr2_26145200_26145290	-1.256	-0.015	chr2	26145200	26145290	CTCF	129.0	54.0	129	CTCF	8184.01	8270.0	8270.0	90	2410	0	HepG2	bad
chr2_27628737_27629323	-1.807	-0.004	chr2	27628737	27629323	CTCF	28.0	8.0	28	CTCF	775.003	777.0	777.0	586	2414	0	HepG2	bad
chr2_28751368_28752220	-1.392	0.024	chr2	28751368	28752220	CTCF	63.0	24.0	63	CTCF	695.5	684.017	695.5	852	2415	0	HepG2	bad
chr2_28821470_28821622	-1.142	0.084	chr2	28821470	28821622	CTCF	214.0	97.0	214	CTCF	8173.0	7711.059	8173.0	152	2417	0	HepG2	bad
chr2_28981181_28981390	-1.11	0.386	chr2	28981181	28981390	CTCF	41.0	19.0	41	CTCF	818.5	626.235	818.5	209	2420	1	HepG2	good
chr2_30447027_30447495	-1.051	-0.01	chr2	30447027	30447495	CTCF	29.0	14.0	29	CTCF	621.007	625.5	625.5	468	2424	0	HepG2	bad
chr2_30697141_30697550	-4.907	-0.064	chr2	30697141	30697550	CTCF	30.0	1.0	30	CTCF	772.043	807.0	807.0	409	2425	0	HepG2	bad
chr2_3492983_3493239	-1.466	-0.034	chr2	3492983	3493239	CTCF	58.0	21.0	58	CTCF	779.523	798.0	798.0	256	2429	0	HepG2	bad
chr2_3493863_3493927	-2.524	-0.053	chr2	3493863	3493927	CTCF	23.0	4.0	23	CTCF	668.036	693.0	693.0	64	2430	0	HepG2	bad
chr2_35410605_35410693	-1.1	0.004	chr2	35410605	35410693	CTCF	180.0	84.0	180	CTCF	6939.0	6918.998	6939.0	88	2431	0	HepG2	bad
chr2_36459916_36460088	-1.188	-0.083	chr2	36459916	36460088	CTCF	164.0	72.0	164	CTCF	6127.058	6491.0	6491.0	172	2432	0	HepG2	bad
chr2_37231549_37231725	-1.379	0.007	chr2	37231549	37231725	CTCF	26.0	10.0	26	CTCF	1446.0	1439.005	1446.0	176	2434	0	HepG2	bad
chr2_38274743_38274851	-1.361	-0.003	chr2	38274743	38274851	CTCF	131.0	51.0	131	CTCF	6442.007	6455.0	6455.0	108	2439	0	HepG2	bad
chr2_40554830_40554912	-1.115	0.0	chr2	40554830	40554912	CTCF_ENCSR000DKV	26.0	12.0	26	CTCF	9970.0	9967.997	9970.0	82	729	0	GM12878	bad
chr2_40554830_40554912	1.515	0.0	chr2	40554830	40554912	CTCF_ENCSR000DRZ	7.0	20.0	20	CTCF	9970.0	9967.997	9970.0	82	528	0	GM12878	bad
chr2_42757401_42757610	-1.515	0.004	chr2	42757401	42757610	CTCF	20.0	7.0	20	CTCF	551.5	550.003	551.5	209	2440	0	HepG2	bad
chr2_42792584_42792788	-1.068	-0.027	chr2	42792584	42792788	CTCF	65.0	31.0	65	CTCF	3376.02	3439.0	3439.0	204	2442	0	HepG2	bad
chr2_42828928_42829106	-1.12	0.03	chr2	42828928	42829106	CTCF	276.0	127.0	276	CTCF	9284.0	9092.02	9284.0	178	2444	0	HepG2	bad
chr2_42828999_42829073	-1.3	0.054	chr2	42828999	42829073	CTCF_ENCSR000DKV	64.0	26.0	64	CTCF	13074.0	12596.026	13074.0	74	731	0	GM12878	bad
chr2_42859068_42859212	-1.083	-0.034	chr2	42859068	42859212	CTCF	233.0	110.0	233	CTCF	7747.021	7934.0	7934.0	144	2445	0	HepG2	bad
chr2_42942179_42942739	-1.082	0.036	chr2	42942179	42942739	CTCF	36.0	17.0	36	CTCF	549.0	535.525	549.0	560	2448	0	HepG2	bad
chr2_42978428_42978626	-1.974	-0.012	chr2	42978428	42978626	CTCF	55.0	14.0	55	CTCF	1207.508	1217.5	1217.5	198	2450	0	HepG2	bad
chr2_43131258_43131850	-1.322	-0.032	chr2	43131258	43131850	CTCF	170.0	68.0	170	CTCF	845.022	864.0	864.0	592	2453	0	HepG2	bad
chr2_43194229_43194441	-1.497	0.023	chr2	43194229	43194441	CTCF	48.0	17.0	48	CTCF	1114.0	1096.016	1114.0	212	2454	0	HepG2	bad
chr2_44668473_44668557	-1.558	-0.057	chr2	44668473	44668557	CTCF	53.0	18.0	53	CTCF	2123.039	2209.0	2209.0	84	2456	0	HepG2	bad
chr2_44935381_44935590	-1.678	0.035	chr2	44935381	44935590	CTCF	16.0	5.0	16	CTCF	744.0	726.024	744.0	209	2457	0	HepG2	bad
chr2_46461397_46461707	-1.158	0.001	chr2	46461397	46461707	CTCF	87.0	39.0	87	CTCF	5654.0	5651.997	5654.0	310	2462	0	HepG2	bad
chr2_46547285_46547465	-2.663	0.01	chr2	46547285	46547465	CTCF	19.0	3.0	19	CTCF	857.5	851.507	857.5	180	2463	0	HepG2	bad
chr2_46698529_46699379	-6.304	0.007	chr2	46698529	46699379	CTCF	79.0	1.0	79	CTCF	497.0	494.505	497.0	850	2465	0	HepG2	bad
chr2_47176551_47177075	-1.269	0.007	chr2	47176551	47177075	CTCF	94.0	39.0	94	CTCF	1206.0	1200.005	1206.0	524	2469	0	HepG2	bad
chr2_47402819_47403287	-1.078	-0.096	chr2	47402819	47403287	CTCF	19.0	9.0	19	CTCF	1034.065	1105.5	1105.5	468	2472	1	HepG2	good
chr2_47402819_47403287	-1.078	-0.096	chr2	47402819	47403287	CTCF	19.0	9.0	19	CTCF	1034.065	1105.5	1105.5	468	2472	0	HepG2	bad
chr2_47768047_47768125	-1.106	-0.004	chr2	47768047	47768125	CTCF	226.0	105.0	226	CTCF	10952.005	10984.0	10984.0	78	2474	0	HepG2	bad
chr2_47782985_47783167	-1.862	-0.003	chr2	47782985	47783167	CTCF	40.0	11.0	40	CTCF	1474.003	1477.0	1477.0	182	2475	0	HepG2	bad
chr2_48111272_48111954	-1.441	0.0	chr2	48111272	48111954	CTCF	19.0	7.0	19	CTCF	10600.0	10598.003	10600.0	682	2476	0	HepG2	bad
chr2_48440668_48440784	-1.336	0.001	chr2	48440668	48440784	CTCF	53.0	21.0	53	CTCF	2014.0	2013.0	2014.0	116	2477	0	HepG2	bad
chr2_48600347_48600463	-1.1	0.0	chr2	48600347	48600463	CTCF	75.0	35.0	75	CTCF	6954.0	6953.007	6954.0	116	2478	0	HepG2	bad
chr2_49286251_49286269	3.087	2.615	chr2	49286251	49286269	CTCF	2.0	17.0	17	CTCF	1417.0	231.337	1417.0	18	2479	1	HepG2	good
chr2_53515801_53516010	-1.807	-0.069	chr2	53515801	53516010	CTCF	21.0	6.0	21	CTCF	2377.298	2494.0	2494.0	209	2482	0	HepG2	bad
chr2_53786787_53787299	-1.354	0.006	chr2	53786787	53787299	CTCF	23.0	9.0	23	CTCF	1297.0	1292.004	1297.0	512	2483	0	HepG2	bad
chr2_53970858_53971334	-1.766	0.005	chr2	53970858	53971334	CTCF	17.0	5.0	17	CTCF	918.75	915.753	918.75	476	2484	0	HepG2	bad
chr2_54052931_54053140	-1.379	0.017	chr2	54052931	54053140	CTCF	26.0	10.0	26	CTCF	2272.0	2246.013	2272.0	209	2485	0	HepG2	bad
